user_id,day,time_window,scs_pos_1,scs_neg_1,scs_pos_2,scs_neg_2,scs_neg_3,scs_pos_3,scs_pos_4,scs_neg_4,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person
J4UCFGwTmf,1,1,2,-2,3,3,1,2,1,1,3.95235238861711,0.530611270824821,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,1,2,2,-3,3,3,-1,2,-2,1,1.69389840969101,0.530611270824821,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,1,3,3,-2,3,2,-2,2,-2,3,-1.69378255869813,0.530611270824821,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,1,4,2,-3,3,-2,-2,3,3,3,-2.25839605342965,0.530611270824821,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,1,5,3,-3,3,-2,-3,3,3,3,-1.69378255869813,0.530611270824821,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,2,1,2,-2,3,-1,-1,2,1,2,0.112980624442748,0.407401681490474,-1.39538006325017,0.282960624600342,-0.586500067182104,1.74568448942203
J4UCFGwTmf,2,2,3,-3,3,-2,-3,3,2,2,-0.451632870288775,0.407401681490474,-1.39538006325017,0.282960624600342,-0.586500067182104,1.74568448942203
J4UCFGwTmf,2,3,2,-2,2,-2,-2,2,2,2,0.112980624442748,0.407401681490474,-1.39538006325017,0.282960624600342,-0.586500067182104,1.74568448942203
J4UCFGwTmf,2,4,2,-3,2,-2,-2,2,2,3,-2.14547335448335,0.407401681490474,-1.39538006325017,0.282960624600342,-0.586500067182104,1.74568448942203
J4UCFGwTmf,2,5,1,-2,1,1,-1,1,-1,-1,2.37143460336884,0.407401681490474,-1.39538006325017,-1.13139406403857,-0.586500067182104,1.74568448942203
J4UCFGwTmf,3,1,1,-2,2,1,1,1,1,1,2.14558920547623,0.0377729134874316,-1.39538006325017,-1.69713593949414,0.191204381960057,1.74568448942203
J4UCFGwTmf,3,2,2,-2,2,-1,-1,1,2,1,0.451748721281663,0.0377729134874316,-1.39538006325017,-0.282781250855225,0.191204381960057,1.74568448942203
J4UCFGwTmf,3,3,2,-2,1,-1,-1,2,2,2,1.01636221601319,0.0377729134874316,-1.39538006325017,-0.282781250855225,0.191204381960057,1.74568448942203
J4UCFGwTmf,3,4,3,-3,3,-3,-3,3,3,3,-1.80670525764443,0.0377729134874316,-1.39538006325017,1.13157343778369,0.191204381960057,1.74568448942203
J4UCFGwTmf,3,5,3,-3,3,-2,-2,3,3,3,-1.80670525764443,0.0377729134874316,-1.39538006325017,1.13157343778369,0.191204381960057,1.74568448942203
J4UCFGwTmf,4,1,2,-3,1,1,-2,1,1,1,0.677594119174272,-0.824694211853,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,4,2,2,-2,1,-2,-2,1,2,2,0.112980624442748,-0.824694211853,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,4,3,2,-2,2,-1,-2,2,2,2,1.2422076139058,-0.824694211853,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,4,4,3,-3,2,-3,-3,2,3,2,-1.0162463650203,-0.824694211853,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,4,5,3,-3,3,-2,-3,3,3,2,-1.0162463650203,-0.824694211853,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,5,1,2,-2,2,1,-3,1,1,1,1.3551303128521,-1.56395174785908,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,5,2,3,-2,2,2,-1,2,1,2,-0.338710171342471,-1.56395174785908,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,5,3,3,-3,3,3,-3,2,2,3,-0.338710171342471,-1.56395174785908,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,5,4,2,-3,2,-2,-2,3,2,3,-0.338710171342471,-1.56395174785908,-1.39538006325017,0.848702500055909,0.580056606531138,1.74568448942203
J4UCFGwTmf,5,5,3,-2,3,-3,-3,3,3,2,-0.338710171342471,-1.56395174785908,-1.39538006325017,-0.565652188583008,0.580056606531138,1.74568448942203
J4UCFGwTmf,6,1,2,-3,2,-2,-2,2,2,2,-0.225787472396166,-1.68716133719343,-1.39538006325017,-0.848523126310791,0.968908831102219,1.74568448942203
J4UCFGwTmf,6,2,3,-3,2,-2,-3,2,2,2,0.903439517066882,-1.68716133719343,-1.39538006325017,-0.848523126310791,0.968908831102219,1.74568448942203
J4UCFGwTmf,6,3,3,-3,2,-3,-3,2,2,2,-0.225787472396166,-1.68716133719343,-1.39538006325017,0.565831562328126,0.968908831102219,1.74568448942203
J4UCFGwTmf,6,4,3,-3,2,-2,-3,3,2,3,-0.225787472396166,-1.68716133719343,-1.39538006325017,0.565831562328126,0.968908831102219,1.74568448942203
J4UCFGwTmf,6,5,3,-3,2,-2,-3,3,3,3,-0.225787472396166,-1.68716133719343,-1.39538006325017,0.565831562328126,0.968908831102219,1.74568448942203
J4UCFGwTmf,7,1,2,2,2,-2,-3,2,2,3,-1.35501446185921,-0.455065443849958,-1.39538006325017,8.96868725589468e-05,-0.197647842611023,1.74568448942203
J4UCFGwTmf,7,2,1,-1,1,1,-1,1,1,1,2.03266650652993,-0.455065443849958,-1.39538006325017,-1.41426500176636,-0.197647842611023,1.74568448942203
J4UCFGwTmf,7,3,2,-2,2,-1,-3,1,2,2,0.338826022335358,-0.455065443849958,-1.39538006325017,8.96868725589468e-05,-0.197647842611023,1.74568448942203
J4UCFGwTmf,7,4,2,-2,2,-2,-2,2,2,2,0.338826022335358,-0.455065443849958,-1.39538006325017,8.96868725589468e-05,-0.197647842611023,1.74568448942203
J4UCFGwTmf,7,5,3,-3,2,-2,-2,3,2,2,-1.35501446185921,-0.455065443849958,-1.39538006325017,1.41444437551148,-0.197647842611023,1.74568448942203
J4UCFGwTmf,8,1,1,-1,1,3,2,1,-1,1,-0.56455556923508,3.61085100418351,-1.39538006325017,8.96868725589468e-05,-2.14190896546643,1.74568448942203
J4UCFGwTmf,8,3,1,-1,-1,-1,1,1,-1,-1,1.12928491495949,3.61085100418351,-1.39538006325017,8.96868725589468e-05,-2.14190896546643,1.74568448942203
J4UCFGwTmf,8,4,-1,1,1,-1,1,-1,1,1,5.79254964435599e-05,3.61085100418351,-1.39538006325017,8.96868725589468e-05,-2.14190896546643,1.74568448942203
J4UCFGwTmf,8,5,-1,1,1,1,1,-1,1,1,-0.56455556923508,3.61085100418351,-1.39538006325017,8.96868725589468e-05,-2.14190896546643,1.74568448942203
Aw0g0OMdWT,1,1,3,-2,3,1,-2,3,2,-2,1.01636221601319,-0.867817568120022,-0.589210113144568,8.96868725589468e-05,-0.85869662438186,0.131459830587218
Aw0g0OMdWT,1,2,2,-2,2,-2,-2,2,2,-3,-0.677478268181385,-0.867817568120022,-0.589210113144568,8.96868725589468e-05,-0.85869662438186,0.131459830587218
Aw0g0OMdWT,1,3,2,-2,2,-2,-3,2,2,-2,-0.677478268181385,-0.867817568120022,-0.589210113144568,8.96868725589468e-05,-0.85869662438186,0.131459830587218
Aw0g0OMdWT,1,4,2,-2,3,-2,-3,2,2,1,0.451748721281663,-0.867817568120022,-0.589210113144568,8.96868725589468e-05,-0.85869662438186,0.131459830587218
Aw0g0OMdWT,1,5,2,-2,2,-2,-3,2,2,-2,-0.112864773449861,-0.867817568120022,-0.589210113144568,8.96868725589468e-05,-0.85869662438186,0.131459830587218
Aw0g0OMdWT,2,1,2,-2,2,1,-3,2,2,-3,-0.225787472396166,1.10353586122954,-0.589210113144568,1.98018625096704,0.307860049331382,0.131459830587218
Aw0g0OMdWT,2,2,2,-2,2,1,-2,2,2,1,-0.225787472396166,1.10353586122954,-0.589210113144568,-0.848523126310791,0.307860049331382,0.131459830587218
Aw0g0OMdWT,2,3,2,-2,2,1,-2,2,2,1,-0.225787472396166,1.10353586122954,-0.589210113144568,0.565831562328126,0.307860049331382,0.131459830587218
Aw0g0OMdWT,2,4,2,-2,3,2,-2,2,2,1,-0.225787472396166,1.10353586122954,-0.589210113144568,-0.848523126310791,0.307860049331382,0.131459830587218
Aw0g0OMdWT,2,5,2,-2,3,1,-2,2,2,1,0.903439517066882,1.10353586122954,-0.589210113144568,-0.848523126310791,0.307860049331382,0.131459830587218
Aw0g0OMdWT,3,1,2,-3,2,-2,-2,2,2,-2,0.338826022335358,1.10353586122954,-0.589210113144568,-1.69713593949414,-0.46984439981078,0.131459830587218
Aw0g0OMdWT,3,2,2,-3,2,-2,-2,2,2,-2,0.903439517066882,1.10353586122954,-0.589210113144568,-0.282781250855225,-0.46984439981078,0.131459830587218
Aw0g0OMdWT,3,3,2,-3,2,-2,-3,2,2,-2,1.46805301179841,1.10353586122954,-0.589210113144568,-0.282781250855225,-0.46984439981078,0.131459830587218
Aw0g0OMdWT,3,4,2,-3,2,-2,-3,2,2,-2,0.903439517066882,1.10353586122954,-0.589210113144568,-0.282781250855225,-0.46984439981078,0.131459830587218
Aw0g0OMdWT,3,5,3,-3,2,-3,-3,2,2,1,-3.61346844078531,1.10353586122954,-0.589210113144568,2.54592812642261,-0.46984439981078,0.131459830587218
Aw0g0OMdWT,4,1,2,-3,-3,-2,-3,2,2,-3,-0.225787472396166,-1.36065592545741,-0.589210113144568,8.96868725589468e-05,1.08556449847354,0.131459830587218
Aw0g0OMdWT,4,2,2,-3,-2,-3,-3,2,2,-2,-0.225787472396166,-1.36065592545741,-0.589210113144568,-1.41426500176636,1.08556449847354,0.131459830587218
Aw0g0OMdWT,4,3,3,-3,-2,-3,-3,2,2,2,-0.79040096712769,-1.36065592545741,-0.589210113144568,1.41444437551148,1.08556449847354,0.131459830587218
Aw0g0OMdWT,4,4,2,-3,-2,-3,-3,2,2,-2,-0.79040096712769,-1.36065592545741,-0.589210113144568,1.41444437551148,1.08556449847354,0.131459830587218
Aw0g0OMdWT,4,5,2,-3,2,-3,-3,2,2,2,2.03266650652993,-1.36065592545741,-0.589210113144568,-1.41426500176636,1.08556449847354,0.131459830587218
Aw0g0OMdWT,5,1,2,-3,3,-3,-3,2,2,-2,0.112980624442748,-1.73028469346045,-0.589210113144568,-1.13139406403857,0.696712273902462,0.131459830587218
Aw0g0OMdWT,5,2,2,-3,2,-3,-3,2,2,-2,0.112980624442748,-1.73028469346045,-0.589210113144568,0.282960624600342,0.696712273902462,0.131459830587218
Aw0g0OMdWT,5,3,2,-3,3,-3,-3,2,2,1,-0.451632870288775,-1.73028469346045,-0.589210113144568,1.69731531323926,0.696712273902462,0.131459830587218
Aw0g0OMdWT,5,4,2,-3,2,-3,-3,2,2,1,0.112980624442748,-1.73028469346045,-0.589210113144568,-1.13139406403857,0.696712273902462,0.131459830587218
Aw0g0OMdWT,5,5,2,-3,2,-3,-3,2,2,1,0.112980624442748,-1.73028469346045,-0.589210113144568,0.282960624600342,0.696712273902462,0.131459830587218
Aw0g0OMdWT,6,1,2,-3,2,-3,-3,2,2,2,-0.79040096712769,-1.97670387212915,-0.589210113144568,1.41444437551148,1.08556449847354,0.131459830587218
Aw0g0OMdWT,6,2,2,-3,2,-3,-3,2,2,2,-0.79040096712769,-1.97670387212915,-0.589210113144568,8.96868725589468e-05,1.08556449847354,0.131459830587218
Aw0g0OMdWT,6,3,2,-3,2,-3,-3,2,2,1,-0.79040096712769,-1.97670387212915,-0.589210113144568,8.96868725589468e-05,1.08556449847354,0.131459830587218
Aw0g0OMdWT,6,4,2,-3,-1,-3,-3,2,2,1,3.16189349599298,-1.97670387212915,-0.589210113144568,-2.82861969040528,1.08556449847354,0.131459830587218
Aw0g0OMdWT,6,5,2,-3,2,-3,-3,2,2,2,-0.79040096712769,-1.97670387212915,-0.589210113144568,1.41444437551148,1.08556449847354,0.131459830587218
Aw0g0OMdWT,7,1,2,-3,-2,-1,-2,2,-1,2,0.225903323389053,2.45884134390736,-0.589210113144568,-1.13139406403857,-1.24754884895294,0.131459830587218
Aw0g0OMdWT,7,2,2,-2,-2,1,-2,2,1,1,1.3551303128521,2.45884134390736,-0.589210113144568,-1.13139406403857,-1.24754884895294,0.131459830587218
Aw0g0OMdWT,7,3,2,-3,1,1,-2,2,2,-3,-3.72639113973161,2.45884134390736,-0.589210113144568,3.11167000187818,-1.24754884895294,0.131459830587218
Aw0g0OMdWT,7,4,2,-2,-2,1,-3,2,2,2,0.790516818120577,2.45884134390736,-0.589210113144568,-1.13139406403857,-1.24754884895294,0.131459830587218
Aw0g0OMdWT,7,5,2,-3,-2,-3,-2,2,2,1,1.3551303128521,2.45884134390736,-0.589210113144568,0.282960624600342,-1.24754884895294,0.131459830587218
Aw0g0OMdWT,8,1,2,-3,2,-3,-3,2,2,1,0.112980624442748,-1.73028469346045,-0.589210113144568,1.13157343778369,1.47441672304462,0.131459830587218
Aw0g0OMdWT,8,2,2,-3,2,-3,-3,2,2,2,-0.451632870288775,-1.73028469346045,-0.589210113144568,-0.282781250855225,1.47441672304462,0.131459830587218
Aw0g0OMdWT,8,3,2,-3,2,-3,-3,2,3,2,0.112980624442748,-1.73028469346045,-0.589210113144568,-0.282781250855225,1.47441672304462,0.131459830587218
Aw0g0OMdWT,8,4,2,-3,2,-3,-3,2,2,1,0.112980624442748,-1.73028469346045,-0.589210113144568,-0.282781250855225,1.47441672304462,0.131459830587218
Aw0g0OMdWT,8,5,2,-3,1,-3,-3,2,2,1,0.112980624442748,-1.73028469346045,-0.589210113144568,-0.282781250855225,1.47441672304462,0.131459830587218
Aw0g0OMdWT,9,1,2,-3,1,-3,-3,2,2,-3,-3.72639113973161,3.0748892905791,-0.589210113144568,0.848702500055909,-2.0252532980951,0.131459830587218
Aw0g0OMdWT,9,2,2,-3,1,-3,-3,2,2,1,0.790516818120577,3.0748892905791,-0.589210113144568,-0.565652188583008,-2.0252532980951,0.131459830587218
Aw0g0OMdWT,9,3,2,-3,2,-3,-3,2,2,2,0.790516818120577,3.0748892905791,-0.589210113144568,-0.565652188583008,-2.0252532980951,0.131459830587218
Aw0g0OMdWT,9,4,2,-3,1,-3,-3,2,2,1,0.790516818120577,3.0748892905791,-0.589210113144568,-0.565652188583008,-2.0252532980951,0.131459830587218
Aw0g0OMdWT,9,5,2,-3,1,-3,-3,2,2,1,1.3551303128521,3.0748892905791,-0.589210113144568,0.848702500055909,-2.0252532980951,0.131459830587218
twR90dgQZL,1,1,1,1,3,1,-2,2,2,-1,-1.69378255869813,3.03792641377879,0.74532797993565,2.12162171983093,-1.24754884895294,-0.602278650701331
twR90dgQZL,1,2,-1,1,3,1,1,-2,-1,2,-0.56455556923508,3.03792641377879,0.74532797993565,-0.7070876574469,-1.24754884895294,-0.602278650701331
twR90dgQZL,1,3,-2,3,3,2,1,-1,-1,2,5.79254964435599e-05,3.03792641377879,0.74532797993565,0.707267031192018,-1.24754884895294,-0.602278650701331
twR90dgQZL,1,5,-2,3,3,3,1,-2,-3,3,2.25851190442254,3.03792641377879,0.74532797993565,-2.12144234608582,-1.24754884895294,-0.602278650701331
twR90dgQZL,2,1,-1,1,3,1,1,-2,-1,1,1.12928491495949,-0.0361528401131769,0.74532797993565,-0.565652188583008,0.502286161616922,-0.602278650701331
twR90dgQZL,2,2,-1,1,3,1,1,-1,-1,3,2.25851190442254,-0.0361528401131769,0.74532797993565,-1.98000687722192,0.502286161616922,-0.602278650701331
twR90dgQZL,2,3,1,-1,3,1,-1,-1,1,1,5.79254964435599e-05,-0.0361528401131769,0.74532797993565,0.848702500055909,0.502286161616922,-0.602278650701331
twR90dgQZL,2,4,1,-1,3,1,-2,-2,1,2,-1.69378255869813,-0.0361528401131769,0.74532797993565,2.26305718869483,0.502286161616922,-0.602278650701331
twR90dgQZL,2,5,-1,-1,3,1,1,-1,1,1,-1.69378255869813,-0.0361528401131769,0.74532797993565,-0.565652188583008,0.502286161616922,-0.602278650701331
